Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,20,6,District-Godda,Rural,40-49,1350,488,358,119,88,494,239,153,112
C4920,20,6,District-Godda,Rural,50-59,974,376,309,71,50,531,344,113,62
C4920,20,6,District-Godda,Rural,60-69,828,380,433,59,37,808,787,72,79
C4920,20,6,District-Godda,Rural,70-79,395,237,179,26,23,558,510,23,17
C4920,20,6,District-Godda,Rural,80-89,106,73,62,6,2,180,161,7,8
C4920,20,6,District-Godda,Rural,90+,18,23,20,2,0,39,45,2,1
C4920,20,6,District-Godda,Rural,Age Not Stated,8,1,2,3,0,0,1,0,0
C4920,20,6,District-Godda,Urban,0-4,26,5,12,2,1,4,2,2,0
C4920,20,6,District-Godda,Urban,5-9,33,2,14,8,6,7,6,3,3
C4920,20,6,District-Godda,Urban,10-19,77,17,11,23,13,33,9,11,10
C4920,20,6,District-Godda,Urban,20-29,33,18,16,5,6,38,17,12,4
C4920,20,6,District-Godda,Urban,30-39,32,18,10,10,8,32,9,14,4
C4920,20,6,District-Godda,Urban,40-49,31,23,11,5,5,23,12,10,4
C4920,20,6,District-Godda,Urban,50-59,26,8,6,4,3,21,14,4,1
C4920,20,6,District-Godda,Urban,60-69,25,8,13,2,3,25,15,3,1
C4920,20,6,District-Godda,Urban,70-79,16,5,2,0,1,21,15,2,0
C4920,20,6,District-Godda,Urban,80-89,3,2,2,0,0,5,4,0,1
C4920,20,6,District-Godda,Urban,90+,1,2,0,0,0,2,1,0,0
C4920,20,6,District-Godda,Urban,Age Not Stated,0,1,0,0,0,0,0,1,0
C4920,20,7,District-Sahibganj,Rural,0-4,830,349,356,27,21,70,45,67,44
C4920,20,7,District-Sahibganj,Rural,5-9,899,431,393,163,162,141,103,103,107
C4920,20,7,District-Sahibganj,Rural,10-19,1333,771,638,287,243,461,349,256,223
C4920,20,7,District-Sahibganj,Rural,20-29,943,434,501,206,160,379,197,193,144
C4920,20,7,District-Sahibganj,Rural,30-39,800,500,408,160,146,247,100,142,117
C4920,20,7,District-Sahibganj,Rural,40-49,664,346,332,128,85,268,121,100,102
C4920,20,7,District-Sahibganj,Rural,50-59,437,259,260,79,57,211,137,60,60
C4920,20,7,District-Sahibganj,Rural,60-69,343,245,305,45,44,248,180,41,52
C4920,20,7,District-Sahibganj,Rural,70-79,138,103,134,20,19,102,94,11,14
C4920,20,7,District-Sahibganj,Rural,80-89,34,30,18,4,4,24,33,4,5
C4920,20,7,District-Sahibganj,Rural,90+,14,6,11,2,0,11,9,0,3
C4920,20,7,District-Sahibganj,Rural,Age Not Stated,24,17,23,3,6,4,3,3,1
C4920,20,7,District-Sahibganj,Urban,0-4,101,46,55,2,8,11,8,7,12
C4920,20,7,District-Sahibganj,Urban,5-9,113,48,52,16,19,15,14,16,7
C4920,20,7,District-Sahibganj,Urban,10-19,192,93,83,50,36,61,37,59,29
C4920,20,7,District-Sahibganj,Urban,20-29,174,100,63,31,24,60,39,49,25
C4920,20,7,District-Sahibganj,Urban,30-39,114,69,48,24,15,41,17,36,18
C4920,20,7,District-Sahibganj,Urban,40-49,102,66,43,33,20,50,15,35,14
C4920,20,7,District-Sahibganj,Urban,50-59,65,37,29,17,13,47,27,20,14
C4920,20,7,District-Sahibganj,Urban,60-69,64,37,30,9,7,40,28,3,2
C4920,20,7,District-Sahibganj,Urban,70-79,24,18,12,4,1,20,22,6,0
C4920,20,7,District-Sahibganj,Urban,80-89,6,3,3,2,1,3,6,0,1
C4920,20,7,District-Sahibganj,Urban,90+,2,0,2,1,0,0,3,0,0
C4920,20,7,District-Sahibganj,Urban,Age Not Stated,13,13,8,4,8,5,3,3,2
C4920,20,8,District-Pakur,Rural,0-4,339,156,183,13,13,58,37,26,33
C4920,20,8,District-Pakur,Rural,5-9,408,199,186,88,93,108,91,66,52
C4920,20,8,District-Pakur,Rural,10-19,589,352,312,180,139,422,287,164,165
C4920,20,8,District-Pakur,Rural,20-29,411,259,220,123,106,300,193,143,104
C4920,20,8,District-Pakur,Rural,30-39,366,234,184,112,67,222,123,125,103
C4920,20,8,District-Pakur,Rural,40-49,325,240,190,68,42,259,135,100,63
C4920,20,8,District-Pakur,Rural,50-59,275,194,181,39,35,263,152,51,47
C4920,20,8,District-Pakur,Rural,60-69,230,157,207,38,24,237,218,35,33
C4920,20,8,District-Pakur,Rural,70-79,91,80,109,15,7,89,123,9,9
C4920,20,8,District-Pakur,Rural,80-89,22,21,18,2,2,20,47,2,4
C4920,20,8,District-Pakur,Rural,90+,3,7,4,1,1,6,9,3,1
C4920,20,8,District-Pakur,Rural,Age Not Stated,3,1,4,0,0,1,0,0,1
C4920,20,8,District-Pakur,Urban,0-4,6,16,22,2,0,2,3,2,2
C4920,20,8,District-Pakur,Urban,5-9,11,10,14,7,9,8,6,7,2
C4920,20,8,District-Pakur,Urban,10-19,17,28,30,10,9,40,28,16,7
C4920,20,8,District-Pakur,Urban,20-29,17,21,27,13,9,26,12,13,17
C4920,20,8,District-Pakur,Urban,30-39,17,22,10,12,10,22,14,13,10
C4920,20,8,District-Pakur,Urban,40-49,15,17,7,15,4,28,12,12,7
C4920,20,8,District-Pakur,Urban,50-59,15,17,10,3,2,26,7,9,7
C4920,20,8,District-Pakur,Urban,60-69,17,6,8,1,0,23,15,2,4
C4920,20,8,District-Pakur,Urban,70-79,7,3,8,1,1,10,10,2,3
C4920,20,8,District-Pakur,Urban,80-89,3,2,4,0,0,7,5,0,1
C4920,20,8,District-Pakur,Urban,90+,0,0,0,0,0,0,2,0,0
C4920,20,8,District-Pakur,Urban,Age Not Stated,0,0,0,0,0,1,0,0,0
C4920,20,9,District-Dhanbad,Rural,0-4,236,238,226,17,19,108,59,34,32
C4920,20,9,District-Dhanbad,Rural,5-9,293,274,283,160,107,132,87,75,57
C4920,20,9,District-Dhanbad,Rural,10-19,568,628,537,319,244,470,360,297,213
C4920,20,9,District-Dhanbad,Rural,20-29,458,502,413,213,166,516,300,240,148
C4920,20,9,District-Dhanbad,Rural,30-39,405,490,395,195,110,411,187,213,105
C4920,20,9,District-Dhanbad,Rural,40-49,377,430,319,116,82,367,165,166,92
C4920,20,9,District-Dhanbad,Rural,50-59,340,392,305,83,57,300,207,63,66
C4920,20,9,District-Dhanbad,Rural,60-69,367,379,386,49,44,338,282,46,29
C4920,20,9,District-Dhanbad,Rural,70-79,162,205,157,16,8,164,148,13,13
C4920,20,9,District-Dhanbad,Rural,80-89,40,42,42,3,2,39,38,3,4
C4920,20,9,District-Dhanbad,Rural,90+,8,13,8,1,1,10,7,3,0
C4920,20,9,District-Dhanbad,Rural,Age Not Stated,34,44,44,23,17,37,21,11,4
C4920,20,9,District-Dhanbad,Urban,0-4,230,371,324,36,28,77,50,38,34
C4920,20,9,District-Dhanbad,Urban,5-9,311,477,429,183,122,125,108,110,72
C4920,20,9,District-Dhanbad,Urban,10-19,724,1076,891,383,294,665,388,329,259
C4920,20,9,District-Dhanbad,Urban,20-29,522,891,746,265,196,669,398,321,178
C4920,20,9,District-Dhanbad,Urban,30-39,441,772,546,242,164,421,204,210,126
C4920,20,9,District-Dhanbad,Urban,40-49,468,736,471,175,124,449,186,192,96
C4920,20,9,District-Dhanbad,Urban,50-59,406,536,380,115,73,453,233,109,53
C4920,20,9,District-Dhanbad,Urban,60-69,335,351,291,58,35,328,242,60,34
C4920,20,9,District-Dhanbad,Urban,70-79,141,171,141,26,20,161,111,20,13
C4920,20,9,District-Dhanbad,Urban,80-89,50,53,55,9,6,49,44,2,2
C4920,20,9,District-Dhanbad,Urban,90+,13,17,23,2,2,13,13,2,0
C4920,20,9,District-Dhanbad,Urban,Age Not Stated,49,133,113,28,38,54,25,23,16
C4920,20,10,District-Bokaro,Rural,0-4,642,273,248,26,25,78,58,57,57
C4920,20,10,District-Bokaro,Rural,5-9,810,328,334,136,136,155,99,131,125
C4920,20,10,District-Bokaro,Rural,10-19,1612,694,658,306,259,520,383,336,302
C4920,20,10,District-Bokaro,Rural,20-29,1159,525,445,218,179,508,278,281,236
C4920,20,10,District-Bokaro,Rural,30-39,1084,548,430,140,143,420,224,224,180
C4920,20,10,District-Bokaro,Rural,40-49,883,452,343,103,84,392,202,172,119
C4920,20,10,District-Bokaro,Rural,50-59,611,322,311,61,54,352,204,94,91
C4920,20,10,District-Bokaro,Rural,60-69,623,393,342,70,48,368,247,77,44
C4920,20,10,District-Bokaro,Rural,70-79,262,201,159,12,19,172,117,24,16
C4920,20,10,District-Bokaro,Rural,80-89,79,50,45,4,3,34,41,1,2
C4920,20,10,District-Bokaro,Rural,90+,14,16,12,2,2,9,15,0,1
C4920,20,10,District-Bokaro,Rural,Age Not Stated,46,26,33,7,3,13,11,9,2
C4920,20,10,District-Bokaro,Urban,0-4,464,171,161,23,18,57,43,43,43
C4920,20,10,District-Bokaro,Urban,5-9,556,233,232,112,87,113,70,79,72
C4920,20,10,District-Bokaro,Urban,10-19,1342,560,433,255,233,399,297,305,222
C4920,20,10,District-Bokaro,Urban,20-29,1140,552,476,233,179,535,265,317,234
C4920,20,10,District-Bokaro,Urban,30-39,920,491,348,166,133,380,176,259,142
C4920,20,10,District-Bokaro,Urban,40-49,889,392,290,137,90,300,158,155,94
C4920,20,10,District-Bokaro,Urban,50-59,647,338,235,103,72,363,232,93,78
C4920,20,10,District-Bokaro,Urban,60-69,421,268,153,73,23,332,164,51,33
C4920,20,10,District-Bokaro,Urban,70-79,120,80,66,19,10,115,66,19,12
C4920,20,10,District-Bokaro,Urban,80-89,27,34,27,3,3,35,18,3,3
C4920,20,10,District-Bokaro,Urban,90+,6,7,9,1,0,9,12,1,0
C4920,20,10,District-Bokaro,Urban,Age Not Stated,36,17,15,2,2,8,8,3,6
C4920,20,11,District-Lohardaga,Rural,0-4,27,41,46,6,5,35,29,14,4
C4920,20,11,District-Lohardaga,Rural,5-9,46,121,55,37,27,59,32,43,17
C4920,20,11,District-Lohardaga,Rural,10-19,92,144,88,66,47,204,161,106,92
C4920,20,11,District-Lohardaga,Rural,20-29,55,76,69,31,20,209,117,66,61
C4920,20,11,District-Lohardaga,Rural,30-39,48,65,69,17,12,147,99,60,42
C4920,20,11,District-Lohardaga,Rural,40-49,47,49,68,20,9,165,91,62,43
C4920,20,11,District-Lohardaga,Rural,50-59,55,52,55,7,8,150,117,29,26
C4920,20,11,District-Lohardaga,Rural,60-69,77,82,105,7,8,166,198,20,26
C4920,20,11,District-Lohardaga,Rural,70-79,45,64,47,5,6,108,105,6,5
C4920,20,11,District-Lohardaga,Rural,80-89,19,22,22,1,1,52,39,3,1
C4920,20,11,District-Lohardaga,Rural,90+,3,4,4,0,0,11,9,1,1
C4920,20,11,District-Lohardaga,Rural,Age Not Stated,0,0,0,0,0,1,1,0,0
C4920,20,11,District-Lohardaga,Urban,0-4,5,1,4,0,0,3,5,2,4
C4920,20,11,District-Lohardaga,Urban,5-9,3,3,2,7,5,8,4,7,7
C4920,20,11,District-Lohardaga,Urban,10-19,8,10,7,9,13,20,8,17,17
C4920,20,11,District-Lohardaga,Urban,20-29,11,11,10,7,5,23,17,23,14
C4920,20,11,District-Lohardaga,Urban,30-39,13,4,5,5,6,18,11,19,25
C4920,20,11,District-Lohardaga,Urban,40-49,10,16,6,2,0,19,12,16,5
C4920,20,11,District-Lohardaga,Urban,50-59,6,5,6,2,2,8,7,11,6
C4920,20,11,District-Lohardaga,Urban,60-69,7,4,8,2,0,19,9,5,6
C4920,20,11,District-Lohardaga,Urban,70-79,5,3,0,1,2,6,7,1,1
C4920,20,11,District-Lohardaga,Urban,80-89,1,0,0,0,0,3,2,0,1
C4920,20,11,District-Lohardaga,Urban,90+,0,0,1,0,0,0,0,0,0
C4920,20,11,District-Lohardaga,Urban,Age Not Stated,0,0,0,0,0,0,0,1,0
C4920,20,12,District-Purbi Singhbhum,Rural,0-4,44,95,79,11,10,50,27,18,15
C4920,20,12,District-Purbi Singhbhum,Rural,5-9,61,120,114,88,63,88,53,59,40
C4920,20,12,District-Purbi Singhbhum,Rural,10-19,145,262,259,146,144,272,187,176,146
C4920,20,12,District-Purbi Singhbhum,Rural,20-29,129,268,218,111,109,289,218,186,158
C4920,20,12,District-Purbi Singhbhum,Rural,30-39,124,226,208,94,72,301,171,147,139
C4920,20,12,District-Purbi Singhbhum,Rural,40-49,191,315,228,68,77,339,176,146,138
C4920,20,12,District-Purbi Singhbhum,Rural,50-59,216,326,236,33,33,319,178,85,80
C4920,20,12,District-Purbi Singhbhum,Rural,60-69,307,336,380,23,23,388,348,36,56
C4920,20,12,District-Purbi Singhbhum,Rural,70-79,206,201,215,7,15,215,315,10,18
C4920,20,12,District-Purbi Singhbhum,Rural,80-89,55,71,52,5,4,73,84,6,2
C4920,20,12,District-Purbi Singhbhum,Rural,90+,7,12,12,0,0,24,26,1,2
C4920,20,12,District-Purbi Singhbhum,Rural,Age Not Stated,0,1,1,0,0,2,0,0,0
C4920,20,12,District-Purbi Singhbhum,Urban,0-4,55,169,175,9,11,34,31,16,9
C4920,20,12,District-Purbi Singhbhum,Urban,5-9,99,171,190,76,58,61,50,45,32
C4920,20,12,District-Purbi Singhbhum,Urban,10-19,189,404,380,160,126,185,137,209,116
C4920,20,12,District-Purbi Singhbhum,Urban,20-29,193,396,395,124,118,315,187,205,169
C4920,20,12,District-Purbi Singhbhum,Urban,30-39,182,396,353,93,91,319,157,215,116
C4920,20,12,District-Purbi Singhbhum,Urban,40-49,171,366,253,88,58,347,240,122,91
C4920,20,12,District-Purbi Singhbhum,Urban,50-59,140,267,189,52,42,355,249,84,59
C4920,20,12,District-Purbi Singhbhum,Urban,60-69,152,213,212,29,32,313,241,27,36
C4920,20,12,District-Purbi Singhbhum,Urban,70-79,76,130,127,27,10,160,169,11,24
C4920,20,12,District-Purbi Singhbhum,Urban,80-89,29,65,58,2,4,58,76,0,8
C4920,20,12,District-Purbi Singhbhum,Urban,90+,5,10,13,2,0,10,23,1,0
C4920,20,12,District-Purbi Singhbhum,Urban,Age Not Stated,0,1,1,0,0,0,3,1,0
C4920,20,13,District-Palamu,Rural,0-4,149,405,359,33,22,161,111,49,47
C4920,20,13,District-Palamu,Rural,5-9,280,542,552,217,152,334,206,210,144
C4920,20,13,District-Palamu,Rural,10-19,579,945,875,396,270,1075,709,652,438
C4920,20,13,District-Palamu,Rural,20-29,434,684,593,198,123,1099,519,512,311
C4920,20,13,District-Palamu,Rural,30-39,404,653,561,148,112,788,372,455,315
C4920,20,13,District-Palamu,Rural,40-49,474,524,440,131,97,746,437,419,241
C4920,20,13,District-Palamu,Rural,50-59,498,436,436,85,55,814,633,213,178
C4920,20,13,District-Palamu,Rural,60-69,786,661,603,61,52,1440,1094,144,135
C4920,20,13,District-Palamu,Rural,70-79,554,389,324,28,27,955,759,71,45
C4920,20,13,District-Palamu,Rural,80-89,195,150,111,12,11,390,320,15,14
C4920,20,13,District-Palamu,Rural,90+,43,44,23,3,2,104,92,3,6
C4920,20,13,District-Palamu,Rural,Age Not Stated,3,1,5,1,0,1,5,0,0
C4920,20,13,District-Palamu,Urban,0-4,16,44,39,4,5,18,14,8,5
C4920,20,13,District-Palamu,Urban,5-9,23,48,53,24,16,32,13,16,11
C4920,20,13,District-Palamu,Urban,10-19,48,102,89,49,36,99,70,61,32
C4920,20,13,District-Palamu,Urban,20-29,34,100,94,32,21,119,61,69,45
C4920,20,13,District-Palamu,Urban,30-39,31,100,64,27,25,97,49,63,25
C4920,20,13,District-Palamu,Urban,40-49,36,73,75,18,9,94,49,57,25
C4920,20,13,District-Palamu,Urban,50-59,34,96,54,12,11,89,48,21,14
C4920,20,13,District-Palamu,Urban,60-69,41,58,62,10,9,138,90,15,6
C4920,20,13,District-Palamu,Urban,70-79,23,31,21,2,1,82,57,1,4
C4920,20,13,District-Palamu,Urban,80-89,11,9,11,0,2,25,20,1,2
C4920,20,13,District-Palamu,Urban,90+,3,5,0,1,1,9,10,0,0
C4920,20,13,District-Palamu,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,20,14,District-Latehar,Rural,0-4,77,154,158,13,2,59,40,12,17
C4920,20,14,District-Latehar,Rural,5-9,118,207,166,59,47,95,67,39,29
C4920,20,14,District-Latehar,Rural,10-19,244,378,318,121,92,289,228,151,100
C4920,20,14,District-Latehar,Rural,20-29,134,251,223,50,38,237,161,101,66
C4920,20,14,District-Latehar,Rural,30-39,121,198,181,32,34,193,92,87,61
C4920,20,14,District-Latehar,Rural,40-49,144,209,132,33,23,202,117,47,55
C4920,20,14,District-Latehar,Rural,50-59,134,155,131,19,12,204,154,43,28
C4920,20,14,District-Latehar,Rural,60-69,194,200,159,14,18,274,240,30,27
C4920,20,14,District-Latehar,Rural,70-79,100,98,85,5,11,162,136,7,4
