Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,18,2,District-Dhubri,Rural,80-89,83,68,101,6,4,123,187,27,47
C4920,18,2,District-Dhubri,Rural,90+,37,32,45,4,7,74,85,13,13
C4920,18,2,District-Dhubri,Rural,Age Not Stated,4,1,1,0,0,3,2,0,3
C4920,18,2,District-Dhubri,Urban,0-4,20,5,2,0,0,17,4,2,4
C4920,18,2,District-Dhubri,Urban,5-9,19,7,12,15,11,17,12,10,7
C4920,18,2,District-Dhubri,Urban,10-19,29,38,16,23,24,36,19,31,20
C4920,18,2,District-Dhubri,Urban,20-29,36,30,18,29,17,50,16,48,22
C4920,18,2,District-Dhubri,Urban,30-39,34,20,20,27,15,48,26,65,31
C4920,18,2,District-Dhubri,Urban,40-49,48,23,15,22,13,63,32,53,30
C4920,18,2,District-Dhubri,Urban,50-59,40,20,21,3,9,65,31,38,16
C4920,18,2,District-Dhubri,Urban,60-69,35,25,28,8,11,49,42,23,26
C4920,18,2,District-Dhubri,Urban,70-79,25,15,26,4,4,34,47,13,20
C4920,18,2,District-Dhubri,Urban,80-89,14,11,10,1,1,14,34,11,5
C4920,18,2,District-Dhubri,Urban,90+,3,6,9,0,0,2,8,0,0
C4920,18,2,District-Dhubri,Urban,Age Not Stated,0,0,0,0,0,1,1,0,1
C4920,18,3,District-Goalpara,Rural,0-4,66,53,60,6,12,49,45,24,18
C4920,18,3,District-Goalpara,Rural,5-9,78,78,75,65,46,62,47,36,31
C4920,18,3,District-Goalpara,Rural,10-19,188,174,159,131,98,175,115,150,114
C4920,18,3,District-Goalpara,Rural,20-29,132,175,128,85,63,172,90,146,88
C4920,18,3,District-Goalpara,Rural,30-39,95,128,140,60,62,137,77,138,96
C4920,18,3,District-Goalpara,Rural,40-49,126,139,129,47,34,148,78,104,72
C4920,18,3,District-Goalpara,Rural,50-59,133,131,127,34,16,161,102,56,58
C4920,18,3,District-Goalpara,Rural,60-69,141,125,167,21,12,147,134,33,37
C4920,18,3,District-Goalpara,Rural,70-79,113,110,116,8,13,105,142,16,34
C4920,18,3,District-Goalpara,Rural,80-89,40,47,38,3,5,45,86,2,7
C4920,18,3,District-Goalpara,Rural,90+,9,20,15,2,4,27,33,5,4
C4920,18,3,District-Goalpara,Rural,Age Not Stated,0,3,0,1,1,0,0,0,1
C4920,18,3,District-Goalpara,Urban,0-4,10,5,4,2,2,13,8,5,3
C4920,18,3,District-Goalpara,Urban,5-9,11,10,14,9,10,6,1,5,1
C4920,18,3,District-Goalpara,Urban,10-19,26,19,21,17,18,22,9,16,14
C4920,18,3,District-Goalpara,Urban,20-29,25,21,13,19,16,22,15,21,13
C4920,18,3,District-Goalpara,Urban,30-39,30,31,16,11,2,21,8,29,21
C4920,18,3,District-Goalpara,Urban,40-49,31,18,17,12,8,23,8,20,12
C4920,18,3,District-Goalpara,Urban,50-59,13,8,15,4,1,22,8,9,3
C4920,18,3,District-Goalpara,Urban,60-69,17,17,22,2,3,22,23,11,4
C4920,18,3,District-Goalpara,Urban,70-79,12,17,17,1,0,30,23,3,5
C4920,18,3,District-Goalpara,Urban,80-89,5,5,10,0,0,7,14,0,4
C4920,18,3,District-Goalpara,Urban,90+,1,3,1,0,0,2,5,0,0
C4920,18,3,District-Goalpara,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,4,District-Barpeta,Rural,0-4,75,102,98,20,14,83,69,24,14
C4920,18,4,District-Barpeta,Rural,5-9,136,148,178,144,123,117,76,77,49
C4920,18,4,District-Barpeta,Rural,10-19,282,352,302,298,195,373,229,227,166
C4920,18,4,District-Barpeta,Rural,20-29,214,228,225,170,144,370,204,187,162
C4920,18,4,District-Barpeta,Rural,30-39,213,202,230,143,123,313,152,221,141
C4920,18,4,District-Barpeta,Rural,40-49,189,212,213,118,87,330,146,201,134
C4920,18,4,District-Barpeta,Rural,50-59,207,230,219,68,40,284,129,121,84
C4920,18,4,District-Barpeta,Rural,60-69,196,181,222,39,37,242,210,71,75
C4920,18,4,District-Barpeta,Rural,70-79,181,172,241,18,20,173,249,50,39
C4920,18,4,District-Barpeta,Rural,80-89,60,70,92,9,6,100,135,13,14
C4920,18,4,District-Barpeta,Rural,90+,22,25,30,1,3,39,42,6,10
C4920,18,4,District-Barpeta,Rural,Age Not Stated,1,0,2,0,0,2,0,0,3
C4920,18,4,District-Barpeta,Urban,0-4,5,9,8,1,1,6,5,3,0
C4920,18,4,District-Barpeta,Urban,5-9,5,14,8,7,11,5,7,3,2
C4920,18,4,District-Barpeta,Urban,10-19,11,30,18,18,12,24,12,25,13
C4920,18,4,District-Barpeta,Urban,20-29,13,33,25,18,21,31,8,22,17
C4920,18,4,District-Barpeta,Urban,30-39,13,23,19,8,18,26,15,29,25
C4920,18,4,District-Barpeta,Urban,40-49,21,33,20,8,11,41,17,28,17
C4920,18,4,District-Barpeta,Urban,50-59,10,13,14,5,2,35,16,19,6
C4920,18,4,District-Barpeta,Urban,60-69,11,12,18,3,5,27,21,3,8
C4920,18,4,District-Barpeta,Urban,70-79,8,13,14,1,0,15,17,3,4
C4920,18,4,District-Barpeta,Urban,80-89,7,6,11,0,0,5,14,0,0
C4920,18,4,District-Barpeta,Urban,90+,3,0,2,0,1,3,2,0,1
C4920,18,4,District-Barpeta,Urban,Age Not Stated,0,1,0,0,0,0,0,0,0
C4920,18,5,District-Morigaon,Rural,0-4,74,119,117,14,9,56,53,17,24
C4920,18,5,District-Morigaon,Rural,5-9,100,172,178,79,52,82,50,40,30
C4920,18,5,District-Morigaon,Rural,10-19,190,333,299,133,110,186,132,124,105
C4920,18,5,District-Morigaon,Rural,20-29,104,227,232,80,93,220,114,132,130
C4920,18,5,District-Morigaon,Rural,30-39,133,202,189,74,75,136,94,139,108
C4920,18,5,District-Morigaon,Rural,40-49,157,191,189,65,48,169,93,104,101
C4920,18,5,District-Morigaon,Rural,50-59,175,170,145,42,33,154,69,62,77
C4920,18,5,District-Morigaon,Rural,60-69,201,141,192,37,22,133,144,41,49
C4920,18,5,District-Morigaon,Rural,70-79,143,130,136,12,12,110,149,28,35
C4920,18,5,District-Morigaon,Rural,80-89,58,42,64,7,7,66,81,11,6
C4920,18,5,District-Morigaon,Rural,90+,27,25,36,0,0,33,47,10,10
C4920,18,5,District-Morigaon,Rural,Age Not Stated,1,72,69,1,4,1,0,1,0
C4920,18,5,District-Morigaon,Urban,0-4,3,7,4,0,0,1,0,0,1
C4920,18,5,District-Morigaon,Urban,5-9,8,3,6,6,3,6,4,2,2
C4920,18,5,District-Morigaon,Urban,10-19,15,15,16,14,13,14,11,15,12
C4920,18,5,District-Morigaon,Urban,20-29,15,18,14,5,8,22,8,17,10
C4920,18,5,District-Morigaon,Urban,30-39,15,11,13,8,7,17,15,20,12
C4920,18,5,District-Morigaon,Urban,40-49,17,9,17,10,4,16,8,13,10
C4920,18,5,District-Morigaon,Urban,50-59,17,10,13,2,3,20,16,11,11
C4920,18,5,District-Morigaon,Urban,60-69,21,10,13,0,1,15,12,2,3
C4920,18,5,District-Morigaon,Urban,70-79,8,9,9,1,1,4,6,0,2
C4920,18,5,District-Morigaon,Urban,80-89,4,2,4,0,1,5,4,1,0
C4920,18,5,District-Morigaon,Urban,90+,0,0,5,0,1,1,0,1,0
C4920,18,5,District-Morigaon,Urban,Age Not Stated,0,0,1,0,0,0,0,0,1
C4920,18,6,District-Nagaon,Rural,0-4,166,232,261,40,22,179,117,54,58
C4920,18,6,District-Nagaon,Rural,5-9,245,389,385,232,184,245,180,118,90
C4920,18,6,District-Nagaon,Rural,10-19,508,785,711,460,361,539,400,372,273
C4920,18,6,District-Nagaon,Rural,20-29,342,568,554,316,324,555,319,395,291
C4920,18,6,District-Nagaon,Rural,30-39,280,503,489,267,234,466,253,439,317
C4920,18,6,District-Nagaon,Rural,40-49,367,437,443,207,144,449,216,338,317
C4920,18,6,District-Nagaon,Rural,50-59,326,371,443,142,115,404,284,212,179
C4920,18,6,District-Nagaon,Rural,60-69,437,396,533,85,87,437,448,138,164
C4920,18,6,District-Nagaon,Rural,70-79,340,348,408,40,36,410,425,79,93
C4920,18,6,District-Nagaon,Rural,80-89,156,173,175,10,14,184,246,41,28
C4920,18,6,District-Nagaon,Rural,90+,58,60,60,5,4,89,111,18,14
C4920,18,6,District-Nagaon,Rural,Age Not Stated,0,2,1,0,0,1,3,2,3
C4920,18,6,District-Nagaon,Urban,0-4,11,20,19,5,6,13,7,9,8
C4920,18,6,District-Nagaon,Urban,5-9,19,25,29,20,21,21,16,24,10
C4920,18,6,District-Nagaon,Urban,10-19,54,60,67,69,38,50,34,50,33
C4920,18,6,District-Nagaon,Urban,20-29,57,68,54,48,42,64,44,76,55
C4920,18,6,District-Nagaon,Urban,30-39,54,54,75,47,44,79,46,75,48
C4920,18,6,District-Nagaon,Urban,40-49,43,60,56,41,26,124,47,73,37
C4920,18,6,District-Nagaon,Urban,50-59,51,35,60,25,4,96,47,47,31
C4920,18,6,District-Nagaon,Urban,60-69,61,58,54,15,4,77,52,19,14
C4920,18,6,District-Nagaon,Urban,70-79,45,37,64,3,8,48,68,8,12
C4920,18,6,District-Nagaon,Urban,80-89,26,19,20,4,1,22,35,3,5
C4920,18,6,District-Nagaon,Urban,90+,1,6,11,2,2,4,13,4,0
C4920,18,6,District-Nagaon,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,7,District-Sonitpur,Rural,0-4,106,138,125,20,18,81,55,45,30
C4920,18,7,District-Sonitpur,Rural,5-9,154,216,225,153,99,136,92,52,56
C4920,18,7,District-Sonitpur,Rural,10-19,302,415,365,251,229,307,212,216,189
C4920,18,7,District-Sonitpur,Rural,20-29,216,383,385,258,295,366,231,284,181
C4920,18,7,District-Sonitpur,Rural,30-39,264,397,349,221,210,316,209,287,191
C4920,18,7,District-Sonitpur,Rural,40-49,261,428,322,178,146,341,199,223,163
C4920,18,7,District-Sonitpur,Rural,50-59,291,340,242,104,81,329,183,125,127
C4920,18,7,District-Sonitpur,Rural,60-69,374,364,389,71,53,330,217,83,69
C4920,18,7,District-Sonitpur,Rural,70-79,263,240,255,35,24,203,167,48,30
C4920,18,7,District-Sonitpur,Rural,80-89,97,100,89,5,4,73,87,11,14
C4920,18,7,District-Sonitpur,Rural,90+,32,39,29,1,4,34,25,2,2
C4920,18,7,District-Sonitpur,Rural,Age Not Stated,1,2,1,3,1,0,1,1,1
C4920,18,7,District-Sonitpur,Urban,0-4,5,8,6,0,2,4,6,4,1
C4920,18,7,District-Sonitpur,Urban,5-9,1,7,10,10,10,10,9,4,3
C4920,18,7,District-Sonitpur,Urban,10-19,20,19,23,25,11,19,22,21,17
C4920,18,7,District-Sonitpur,Urban,20-29,19,32,30,20,24,18,22,99,37
C4920,18,7,District-Sonitpur,Urban,30-39,23,22,25,16,19,32,14,110,40
C4920,18,7,District-Sonitpur,Urban,40-49,27,27,23,20,13,33,14,79,37
C4920,18,7,District-Sonitpur,Urban,50-59,26,27,19,17,2,43,17,35,17
C4920,18,7,District-Sonitpur,Urban,60-69,18,21,18,7,4,15,22,11,7
C4920,18,7,District-Sonitpur,Urban,70-79,7,15,14,3,1,19,18,3,5
C4920,18,7,District-Sonitpur,Urban,80-89,5,9,7,2,0,7,11,2,1
C4920,18,7,District-Sonitpur,Urban,90+,0,3,2,0,0,3,4,0,1
C4920,18,7,District-Sonitpur,Urban,Age Not Stated,0,0,0,1,0,0,0,0,1
C4920,18,8,District-Lakhimpur,Rural,0-4,29,52,49,13,8,30,21,10,11
C4920,18,8,District-Lakhimpur,Rural,5-9,52,89,78,105,66,63,51,19,19
C4920,18,8,District-Lakhimpur,Rural,10-19,94,185,184,170,137,180,114,64,53
C4920,18,8,District-Lakhimpur,Rural,20-29,73,128,146,127,126,194,110,88,76
C4920,18,8,District-Lakhimpur,Rural,30-39,101,125,147,124,118,170,106,125,77
C4920,18,8,District-Lakhimpur,Rural,40-49,139,173,157,75,68,192,106,100,75
C4920,18,8,District-Lakhimpur,Rural,50-59,144,163,141,35,44,171,101,56,56
C4920,18,8,District-Lakhimpur,Rural,60-69,163,203,234,32,26,202,187,34,21
C4920,18,8,District-Lakhimpur,Rural,70-79,128,160,156,11,16,137,136,16,11
C4920,18,8,District-Lakhimpur,Rural,80-89,60,63,64,1,2,62,63,5,3
C4920,18,8,District-Lakhimpur,Rural,90+,14,29,18,1,2,20,25,0,1
C4920,18,8,District-Lakhimpur,Rural,Age Not Stated,0,0,0,0,0,0,0,2,0
C4920,18,8,District-Lakhimpur,Urban,0-4,0,4,3,3,0,1,2,1,2
C4920,18,8,District-Lakhimpur,Urban,5-9,7,9,3,5,3,6,1,2,4
C4920,18,8,District-Lakhimpur,Urban,10-19,9,13,12,13,17,19,12,5,5
C4920,18,8,District-Lakhimpur,Urban,20-29,7,17,13,10,11,13,13,10,7
C4920,18,8,District-Lakhimpur,Urban,30-39,11,14,12,2,12,11,10,7,7
C4920,18,8,District-Lakhimpur,Urban,40-49,12,7,13,9,8,24,9,5,5
C4920,18,8,District-Lakhimpur,Urban,50-59,19,10,13,9,1,12,13,4,5
C4920,18,8,District-Lakhimpur,Urban,60-69,11,13,16,4,2,18,24,3,6
C4920,18,8,District-Lakhimpur,Urban,70-79,7,8,13,2,0,7,18,0,1
C4920,18,8,District-Lakhimpur,Urban,80-89,1,2,2,0,0,8,17,1,0
C4920,18,8,District-Lakhimpur,Urban,90+,1,2,3,0,1,1,2,1,0
C4920,18,8,District-Lakhimpur,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,9,District-Dhemaji,Rural,0-4,19,66,50,4,3,21,17,11,5
C4920,18,9,District-Dhemaji,Rural,5-9,44,79,79,44,33,37,20,22,12
C4920,18,9,District-Dhemaji,Rural,10-19,94,162,155,81,60,106,75,43,46
C4920,18,9,District-Dhemaji,Rural,20-29,96,172,147,79,74,112,70,65,43
C4920,18,9,District-Dhemaji,Rural,30-39,83,128,116,75,41,83,61,67,53
C4920,18,9,District-Dhemaji,Rural,40-49,67,126,96,43,26,98,56,55,35
C4920,18,9,District-Dhemaji,Rural,50-59,51,109,78,17,24,93,41,25,22
C4920,18,9,District-Dhemaji,Rural,60-69,50,100,114,14,15,92,64,10,19
C4920,18,9,District-Dhemaji,Rural,70-79,60,84,78,8,10,52,65,10,8
C4920,18,9,District-Dhemaji,Rural,80-89,20,34,29,5,1,24,27,4,4
C4920,18,9,District-Dhemaji,Rural,90+,6,11,8,1,1,6,8,0,0
C4920,18,9,District-Dhemaji,Rural,Age Not Stated,0,0,2,0,0,1,0,0,0
C4920,18,9,District-Dhemaji,Urban,0-4,0,1,0,1,0,3,0,0,0
C4920,18,9,District-Dhemaji,Urban,5-9,0,2,4,4,1,4,0,0,1
C4920,18,9,District-Dhemaji,Urban,10-19,8,5,9,10,2,3,3,8,2
C4920,18,9,District-Dhemaji,Urban,20-29,12,3,7,5,4,6,5,9,4
C4920,18,9,District-Dhemaji,Urban,30-39,5,3,1,6,3,9,2,7,5
C4920,18,9,District-Dhemaji,Urban,40-49,3,7,0,3,3,8,6,5,3
C4920,18,9,District-Dhemaji,Urban,50-59,3,4,6,1,1,12,6,2,1
C4920,18,9,District-Dhemaji,Urban,60-69,4,6,0,1,0,4,2,1,4
C4920,18,9,District-Dhemaji,Urban,70-79,4,2,0,0,0,2,5,0,4
C4920,18,9,District-Dhemaji,Urban,80-89,2,2,1,0,0,2,0,1,0
C4920,18,9,District-Dhemaji,Urban,90+,0,0,0,0,0,1,0,0,0
C4920,18,9,District-Dhemaji,Urban,Age Not Stated,0,0,0,0,0,1,0,0,0
C4920,18,10,District-Tinsukia,Rural,0-4,54,62,82,9,9,46,30,22,20
C4920,18,10,District-Tinsukia,Rural,5-9,60,113,101,84,70,80,54,42,29
C4920,18,10,District-Tinsukia,Rural,10-19,160,211,211,160,142,158,129,96,79
C4920,18,10,District-Tinsukia,Rural,20-29,157,200,228,176,137,189,116,143,116
C4920,18,10,District-Tinsukia,Rural,30-39,149,221,178,124,122,180,108,158,114
C4920,18,10,District-Tinsukia,Rural,40-49,203,206,185,89,56,187,118,135,103
C4920,18,10,District-Tinsukia,Rural,50-59,203,180,175,39,37,173,131,70,49
C4920,18,10,District-Tinsukia,Rural,60-69,206,201,226,28,22,198,179,36,34
C4920,18,10,District-Tinsukia,Rural,70-79,131,153,132,17,20,132,116,26,19
C4920,18,10,District-Tinsukia,Rural,80-89,57,55,47,1,4,45,34,2,3
C4920,18,10,District-Tinsukia,Rural,90+,4,15,14,1,0,13,11,3,2
C4920,18,10,District-Tinsukia,Rural,Age Not Stated,1,1,2,0,1,3,0,3,0
C4920,18,10,District-Tinsukia,Urban,0-4,10,12,7,1,0,6,8,4,3
C4920,18,10,District-Tinsukia,Urban,5-9,9,22,7,20,11,20,12,4,6
C4920,18,10,District-Tinsukia,Urban,10-19,34,38,35,30,31,34,23,29,20
C4920,18,10,District-Tinsukia,Urban,20-29,30,62,43,43,25,51,21,53,31
C4920,18,10,District-Tinsukia,Urban,30-39,37,66,46,19,33,42,19,41,24
C4920,18,10,District-Tinsukia,Urban,40-49,40,41,34,16,8,46,17,40,25
C4920,18,10,District-Tinsukia,Urban,50-59,70,29,27,14,13,43,19,18,14
C4920,18,10,District-Tinsukia,Urban,60-69,54,23,27,15,9,35,42,6,8
C4920,18,10,District-Tinsukia,Urban,70-79,31,26,20,4,2,39,35,1,8
C4920,18,10,District-Tinsukia,Urban,80-89,13,8,9,0,1,17,13,0,2
C4920,18,10,District-Tinsukia,Urban,90+,4,4,3,0,0,1,9,0,1
C4920,18,10,District-Tinsukia,Urban,Age Not Stated,1,0,0,0,0,0,0,0,0
C4920,18,11,District-Dibrugarh,Rural,0-4,59,90,72,15,8,40,40,22,19
C4920,18,11,District-Dibrugarh,Rural,5-9,96,137,124,91,54,61,53,28,24
C4920,18,11,District-Dibrugarh,Rural,10-19,227,259,261,169,136,157,137,122,114
C4920,18,11,District-Dibrugarh,Rural,20-29,156,219,223,148,104,188,126,140,115
C4920,18,11,District-Dibrugarh,Rural,30-39,163,235,219,104,97,215,143,161,140
C4920,18,11,District-Dibrugarh,Rural,40-49,210,239,196,67,51,253,143,167,111
C4920,18,11,District-Dibrugarh,Rural,50-59,194,203,183,45,33,213,151,77,71
C4920,18,11,District-Dibrugarh,Rural,60-69,233,206,209,25,22,193,137,41,29
C4920,18,11,District-Dibrugarh,Rural,70-79,139,128,133,17,9,113,113,17,14
C4920,18,11,District-Dibrugarh,Rural,80-89,45,75,43,3,3,34,41,2,5
C4920,18,11,District-Dibrugarh,Rural,90+,9,13,25,0,1,10,18,2,2
C4920,18,11,District-Dibrugarh,Rural,Age Not Stated,1,0,0,0,0,1,1,0,1
C4920,18,11,District-Dibrugarh,Urban,0-4,14,22,19,2,4,5,5,1,4
C4920,18,11,District-Dibrugarh,Urban,5-9,8,28,33,13,16,9,5,8,11
C4920,18,11,District-Dibrugarh,Urban,10-19,28,61,53,32,18,30,21,36,28
C4920,18,11,District-Dibrugarh,Urban,20-29,46,61,80,23,30,37,20,29,26
C4920,18,11,District-Dibrugarh,Urban,30-39,29,53,58,34,26,43,21,42,28
C4920,18,11,District-Dibrugarh,Urban,40-49,36,54,53,17,15,44,28,45,28
C4920,18,11,District-Dibrugarh,Urban,50-59,31,44,26,13,7,50,12,17,18
C4920,18,11,District-Dibrugarh,Urban,60-69,27,29,33,11,8,49,40,15,13
C4920,18,11,District-Dibrugarh,Urban,70-79,13,23,24,3,0,37,30,3,8
C4920,18,11,District-Dibrugarh,Urban,80-89,6,8,6,1,2,15,11,0,4
C4920,18,11,District-Dibrugarh,Urban,90+,5,4,1,0,0,1,4,0,2
C4920,18,11,District-Dibrugarh,Urban,Age Not Stated,0,5,3,0,0,0,0,0,0
C4920,18,12,District-Sivasagar,Rural,0-4,36,87,87,13,12,48,30,9,9
C4920,18,12,District-Sivasagar,Rural,5-9,80,156,161,109,72,86,61,26,21
C4920,18,12,District-Sivasagar,Rural,10-19,175,335,323,194,156,175,140,104,89
C4920,18,12,District-Sivasagar,Rural,20-29,150,349,279,140,134,195,130,119,91
C4920,18,12,District-Sivasagar,Rural,30-39,153,291,258,131,94,218,116,178,129
C4920,18,12,District-Sivasagar,Rural,40-49,246,323,243,85,79,237,128,169,121
C4920,18,12,District-Sivasagar,Rural,50-59,268,247,218,72,45,246,135,95,68
C4920,18,12,District-Sivasagar,Rural,60-69,293,262,266,31,28,230,173,41,43
C4920,18,12,District-Sivasagar,Rural,70-79,218,213,197,16,13,161,113,18,18
C4920,18,12,District-Sivasagar,Rural,80-89,80,94,70,5,4,54,47,7,9
C4920,18,12,District-Sivasagar,Rural,90+,18,33,25,2,0,19,22,3,2
C4920,18,12,District-Sivasagar,Rural,Age Not Stated,0,1,3,0,0,0,0,1,0
C4920,18,12,District-Sivasagar,Urban,0-4,1,17,8,0,0,1,0,2,6
C4920,18,12,District-Sivasagar,Urban,5-9,3,15,24,6,3,5,0,7,7
C4920,18,12,District-Sivasagar,Urban,10-19,12,39,31,19,13,19,10,14,11
C4920,18,12,District-Sivasagar,Urban,20-29,7,40,41,6,12,15,7,18,12
C4920,18,12,District-Sivasagar,Urban,30-39,12,42,48,8,8,24,5,19,15
C4920,18,12,District-Sivasagar,Urban,40-49,18,28,30,6,3,18,12,18,13
C4920,18,12,District-Sivasagar,Urban,50-59,13,21,27,10,2,20,8,11,5
C4920,18,12,District-Sivasagar,Urban,60-69,12,11,16,2,5,20,11,5,7
C4920,18,12,District-Sivasagar,Urban,70-79,9,9,13,2,1,11,10,2,0
C4920,18,12,District-Sivasagar,Urban,80-89,0,6,9,0,1,5,6,0,1
C4920,18,12,District-Sivasagar,Urban,90+,0,4,3,0,0,4,4,0,0
C4920,18,12,District-Sivasagar,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,18,13,District-Jorhat,Rural,0-4,49,69,85,9,10,26,17,9,13
C4920,18,13,District-Jorhat,Rural,5-9,55,134,121,70,49,60,49,24,16
C4920,18,13,District-Jorhat,Rural,10-19,129,280,266,159,119,141,108,66,72
C4920,18,13,District-Jorhat,Rural,20-29,109,280,241,113,102,160,102,133,84
C4920,18,13,District-Jorhat,Rural,30-39,130,270,220,96,91,174,91,164,93
C4920,18,13,District-Jorhat,Rural,40-49,151,252,202,70,54,195,112,136,96
C4920,18,13,District-Jorhat,Rural,50-59,152,205,195,38,41,151,77,67,58
C4920,18,13,District-Jorhat,Rural,60-69,213,234,222,39,22,191,156,47,37
C4920,18,13,District-Jorhat,Rural,70-79,149,153,154,17,8,123,94,14,14
C4920,18,13,District-Jorhat,Rural,80-89,58,84,57,7,3,49,32,2,2
C4920,18,13,District-Jorhat,Rural,90+,18,30,25,0,2,9,19,1,1
C4920,18,13,District-Jorhat,Rural,Age Not Stated,0,0,0,2,0,0,0,1,0
C4920,18,13,District-Jorhat,Urban,0-4,7,25,21,2,1,6,3,3,1
C4920,18,13,District-Jorhat,Urban,5-9,22,32,21,15,10,14,13,5,3
C4920,18,13,District-Jorhat,Urban,10-19,40,78,67,30,29,21,15,30,12
C4920,18,13,District-Jorhat,Urban,20-29,30,49,55,42,29,29,22,31,36
C4920,18,13,District-Jorhat,Urban,30-39,34,65,65,33,17,33,19,34,27
C4920,18,13,District-Jorhat,Urban,40-49,28,52,50,26,18,42,18,26,23
C4920,18,13,District-Jorhat,Urban,50-59,28,42,33,14,15,46,17,31,11
C4920,18,13,District-Jorhat,Urban,60-69,23,33,34,14,9,39,21,8,9
C4920,18,13,District-Jorhat,Urban,70-79,12,25,29,5,2,25,27,4,5
C4920,18,13,District-Jorhat,Urban,80-89,1,12,12,0,1,6,12,1,2
C4920,18,13,District-Jorhat,Urban,90+,2,5,6,0,0,3,2,0,0
C4920,18,13,District-Jorhat,Urban,Age Not Stated,0,0,0,5,0,1,0,1,1
C4920,18,14,District-Golaghat,Rural,0-4,40,64,54,10,7,48,30,12,8
C4920,18,14,District-Golaghat,Rural,5-9,63,98,114,93,72,84,57,33,24
C4920,18,14,District-Golaghat,Rural,10-19,149,262,207,203,144,234,173,98,96
C4920,18,14,District-Golaghat,Rural,20-29,124,180,212,140,125,227,157,154,107
C4920,18,14,District-Golaghat,Rural,30-39,112,178,141,127,96,240,106,149,119
C4920,18,14,District-Golaghat,Rural,40-49,109,173,159,73,56,228,115,133,107
C4920,18,14,District-Golaghat,Rural,50-59,143,152,152,49,42,192,113,80,49
C4920,18,14,District-Golaghat,Rural,60-69,181,195,149,35,30,184,137,36,38
